year,distributor_id,distributor,segment,company,revenue,new_customers,repeat_customers,requests_for_quotes,months_purchased,contract_renewals,customer_retention,order_value,number_orders,employees,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact
2023,778591485147,Rebecca Baker,Segment 5,Henry-Smith,9482133.358483646,0.6,1345.371984831098,789.0,6.902556035361157,782.0,12121.0,160282.6,1757.0,12917.0,-1517104.8,33549.523,-397500.0,612862.6,2518799.2,474904.62,-858089.44,-748050.06,355204.78
2023,7244528515209,Joshua Simmons,Segment 4,Ray Ltd,2121601.7096849675,0.6,987.5168170332274,921.0,5.204641936353057,282.0,2192.0,762465.275052787,1757.0,6090.0,-1749084.8,94567.46,536162.8,206747.64,1135405.8,-575249.25,167035.1,-643370.25,-551316.5
2023,7838749833732,Nicole Guzman,Segment 6,Kelly-Patrick,3393221.6459861062,0.6,53.3,1216.0,8.064044513216233,19.0,54.0,160282.6,1757.0,1431.0,-1496742.2,86771.484,791621.4,-417886.78,-375157.7,-16928.064,-942448.4,-670436.8,-1038806.6
2022,4234620967283,James Washington,Segment 5,Rich-Hawkins,5729390.505455306,0.6,53.3,6.0,8.962240402769035,5.0,805.0,160282.6,145374.0,22962.0,-1271500.0,254713.19,-477147.1,523202.4,-1324605.9,-233208.03,-678125.25,2256850.2,632244.44
2022,3384746215292,Jean Fernandez,Segment 4,Whitaker-Smith,8109107.114807185,28.95247454543872,779.0009978522693,254.0,6.156798629865203,231.0,993.0,1768302.5863781474,234504.0,15043.0,-1612618.8,-141444.7,-321602.78,74282.7,775447.1,-173515.83,-61646.094,1279807.8,1565546.2
2022,551874517298,Joshua Wells,Segment 5,Morton-Stevenson,646463.27849532,30.62360462696823,69.48831819496502,1967.0,6.204015258874456,5.0,2219.0,534495.2161525389,1757.0,3851.0,-862967.4,22104.334,334512.28,-246321.38,-1570128.2,-273044.97,-42329.195,-562729.1,-546399.44
2022,2329200904283,David Butler,Segment 5,"Bailey, Fisher and Walker",7614779.5149589535,121.827554106042,53.3,6.0,7.5513105294288625,5.0,54.0,1721923.8071468552,1757.0,8639.0,1567408.5,-154504.3,-491939.72,267025.8,-1688689.4,-338176.75,63003.84,-750506.5,-78753.34
2022,3484906030465,Amanda Leblanc,Segment 5,"Richmond, Perkins and Hoffman",646463.27849532,33.41772357318316,647.8858481928291,3408.0,6.25323541791956,5.0,477.0,160282.6,1757.0,1679.0,-795030.06,64061.742,1073636.5,-581844.25,-1747662.9,38564.67,-649230.7,-435231.84,-927177.5
2022,9275608886849,Christian Washington,Segment 3,"Smith, Clark and Stevenson",25127537.003281944,7.811425386987381,53.3,357.0,6.254152742991092,238.0,54.0,160282.6,27244.0,2924.0,-1415101.5,162514.94,10955.613,-312076.38,1213625.0,253085.08,-697605.0,2522102.8,-296867.12
2022,8520748440590,Hector Reyes,Segment 4,Norman-Simon,999348.3576962928,1.925355559268329,53.3,699.0,8.708019789454012,89.0,1976.0,2813991.367972199,1757.0,9282.0,-1317076.1,140008.98,-452351.9,-154343.83,-232992.7,-164363.25,430290.72,-628541.25,-142740.78
2022,7353488995379,Chelsea Fernandez,Segment 4,Salazar Inc,14340142.953521378,11.435071393403986,409.3651064921064,508.0,7.02011588060599,5.0,263.0,160282.6,7988.0,696.0,-1187576.4,-19999.61,-278383.8,563289.6,-1338334.1,145132.3,-642537.3,-315872.8,-599012.4
2022,1145327897915,Eric Mills,Segment 5,Reynolds Ltd,2294132.3950449224,0.6,2273.138485758169,184.0,6.377395484240272,5.0,307.0,160282.6,35754.0,4540.0,-1630517.8,1117992.2,-284795.88,-371338.94,-1502990.2,121499.7,-745195.4,976541.56,-499121.03
2022,3338236996338,Darren Armstrong,Segment 3,"Anderson, Johnson and Roberts",9463523.904850014,201.03594705139653,2054.1642944947407,3080.0,5.970699426875353,3568.0,1216.0,6557470.226031156,25651.0,31275.0,2091938.8,-1094813.9,131674.0,-938415.1,199655.06,-258910.3,2926122.5,1036657.5,2458670.5
2022,743401978010,Eric Jones,Segment 4,"Proctor, Koch and Moore",3207593.256511014,0.6,1125.374842658406,813.0,6.013128256336191,305.0,54.0,160282.6,1757.0,509.0,-1652281.2,62669.707,-463668.0,7100.554,1094348.9,327526.97,-647534.06,-668536.94,-881995.94
2023,9615597201665,Heather Santos,Segment 3,Willis PLC,9133118.481758634,28.86654328603675,270.3008832034439,10992.0,4.328500459713039,474.0,1382.0,2968015.585549972,1757.0,4222.0,-599118.2,-64982.543,1214232.4,1293147.9,1715391.5,-681757.5,763316.94,-543271.1,-856280.44
2022,2072995894504,Brad Brown,Segment 5,Grimes Group,3544485.010544345,0.6,53.3,1515.0,8.231704123353742,329.0,54.0,750058.2187948516,1757.0,14361.0,-1667231.1,117910.445,285697.12,-360519.66,1196499.2,72788.13,52355.08,-864709.3,484459.44
2022,5199557900071,Mary White,Segment 5,Wilson-Lopez,3753783.356548779,241.2198894446011,606.5704502178615,1114.0,5.516075268227244,5.0,183.0,160282.6,1757.0,5907.0,3783598.2,586270.6,1114072.2,334745.75,-1523750.8,-25116.285,-1301363.0,-1052705.2,-34143.203
2022,2156367266134,Craig Frazier,Segment 3,Soto-Ramirez,2543034.233273218,0.6,1073.3256616425138,785.0,6.208062561386268,78.0,651.0,533164.8401486247,21836.0,9854.0,-1697481.5,-97707.4,-322934.75,-264557.94,-259415.4,-153430.44,22597.69,256618.12,-105955.85
2023,8244477375168,Tracy Gray,Segment 5,"Smith, Scott and Richardson",2930765.097560155,0.6,535.513787765346,875.0,6.372005661460121,5.0,89.0,2344106.312095889,1757.0,12691.0,-1162509.2,422106.16,-262222.2,-394261.8,-1450478.2,41509.18,418695.8,-523218.4,221715.52
2022,2878820925906,Toni Greene,Segment 4,Stark-Lawrence,646463.27849532,0.6,3829.919316543981,6.0,7.70499860816657,5.0,1820.0,2887941.2316895486,16059.0,13772.0,-1370847.6,794279.4,-355821.94,171006.58,-1353311.4,-157828.72,281895.47,-48438.785,331375.22
2023,9252619471127,Kathleen Green,Segment 4,Marquez-Martinez,4895679.025511882,416.5557356224064,423.6758148993569,434.0,5.944772559136172,360.0,125.0,160282.6,1757.0,4655.0,1881967.2,-345818.78,-1118923.2,119259.22,1413071.0,52815.406,-1731127.2,-1138872.4,-607195.44
2023,9060598322626,Allison Garcia,Segment 4,Warner PLC,4479130.883086829,0.6,544.2805543482355,43.0,6.601329310073631,5.0,1560.0,160282.6,1757.0,509.0,-1160601.5,110738.44,-245019.72,-38401.152,-1229945.6,9414.059,-633830.06,-448878.0,-1016768.8
2022,1687377507678,Dennis Wang,Segment 6,Boyd LLC,22002419.80145208,78.54787598461563,830.721911869656,2021.0,6.139516822539252,1746.0,1050.0,546614.6504429177,2992.0,19723.0,684348.4,125740.73,1096673.2,575910.7,1231163.6,190362.12,418738.25,-639813.94,1358860.2
2023,3849019085335,Nancy Medina,Segment 5,Baxter-Phillips,864174.8731380976,484.6541934375381,238.095894509378,985.0,7.669189200668842,90.0,54.0,160282.6,1757.0,15798.0,3426580.8,-1033460.94,241458.64,-331747.8,-369964.25,44825.582,-2646434.8,-1000467.06,2472490.5
2023,4747995014112,Kristina Wu,Segment 5,Rodriguez PLC,2506737.458848529,537.6394231714485,287.95720894401194,603.0,6.039248274689144,63.0,1476.0,1942867.530092263,1757.0,3818.0,1183445.1,-875409.25,-581961.06,360529.94,89968.3,-208522.47,1159454.6,-827387.0,-956928.2
2022,9867835290089,Sarah Swanson,Segment 1,Martin-Lynch,9271760.396208264,0.6,1525.8574453222184,1312.0,5.951013221410377,411.0,20416.0,3484770.084125613,1757.0,12957.0,-1758355.9,-889672.75,786004.7,-108622.305,1462963.2,53913.805,984283.9,-766359.1,242555.92
2023,5978311798556,Amanda Murphy,Segment 5,Roman and Sons,646463.27849532,0.6,53.3,1875.0,7.638963688205893,62.0,54.0,160282.6,1757.0,509.0,-1329729.0,-42332.94,192792.98,28092.947,-263895.0,35741.57,-800427.4,-661465.06,-1099656.8
2023,9874051248602,Dustin Casey,Segment 2,"Nguyen, Crawford and Small",646463.27849532,253.50106434921025,546.3936222722774,11375.0,6.354416287231948,5.0,1432.0,160282.6,5068.0,9308.0,2587948.2,335899.25,-330011.84,-515410.97,-1806923.8,128253.61,-1864069.6,-695838.6,-388987.38
2023,2513300861373,Tommy Sloan,Segment 3,"Brown, Lowe and Williams",646463.27849532,0.6,490.5195779060352,587.0,6.344238829222684,5.0,54.0,1776838.951891926,1757.0,5586.0,-1107031.5,390935.72,-204678.0,-362609.47,-1418258.5,94406.32,50233.266,-518570.2,-450421.0
2022,7323810705990,Steven Brewer,Segment 5,"Ray, Brown and Lyons",2258104.8179583643,0.6,424.3422938191546,474.0,6.983924993288092,220.0,1628.0,160282.6,1757.0,3630.0,-1572524.2,-34863.914,-333999.78,714698.5,238455.61,-21799.576,-652626.06,-636726.56,-453170.22
2023,185544016639,John Smith,Segment 5,Morton and Sons,2653782.150139871,32.63902382811504,118.437209289237,494.0,7.996554097999111,774.0,1509.0,160282.6,1757.0,7583.0,-152781.77,-119185.66,-456040.06,-334008.0,1763221.5,9607.92,-675332.2,-696164.56,-322076.75
2022,8047592393495,Shelly Williams,Segment 4,Nelson Ltd,646463.27849532,46.17612786405361,888.1146116638938,1672.0,6.494267287337075,5.0,552.0,2292835.788851473,1757.0,509.0,462854.66,16292.207,110998.195,-170265.23,-2069895.0,51061.12,610932.0,-481799.62,-1173935.2
2022,9217492225946,Anthony Jones,Segment 3,Thompson Inc,7944522.237544402,75.76560946908185,53.3,732.0,5.524876275715232,87.0,410.0,472835.5519018074,1757.0,12660.0,454015.6,79227.94,-485470.44,-298176.6,-359545.12,136593.7,537131.9,-885058.4,286250.6
2022,3813106463832,Paul Davidson,Segment 3,"Rosales, Gonzalez and Roman",2639087.1425054152,9.988311622337989,2043.015201836478,637.0,6.278100322177098,5.0,54.0,463874.568416058,1757.0,15332.0,-1610228.8,-602605.7,-184356.55,-261036.11,-1558946.8,162776.56,199519.72,-603738.9,2790871.0
2023,6565219154844,Michael Gillespie MD,Segment 4,Cunningham PLC,10010226.59448675,0.6,53.3,6.0,6.279576824076382,313.0,159.0,3663569.766054066,1757.0,3676.0,-1596905.0,47761.363,-378222.88,-209117.92,1088225.9,27444.781,1321027.2,-653615.7,-603496.8
2022,7174342434540,Kristin Porter,Segment 5,Moss-Oconnell,6351885.333258431,177.9293942638474,241.2908624964498,863.0,6.350202171975854,1534.0,2128.0,160282.6,1757.0,15365.0,2175179.8,-606288.25,-310151.47,-554985.56,822884.4,-195280.5,-1076130.4,-1054185.4,3246746.5
2022,4303319267277,Tina Wilson,Segment 5,"Kirby, Chapman and Hernandez",8612246.692525838,0.6,53.3,484.0,6.285476993367811,288.0,1591.0,462220.327422724,1757.0,15353.0,-2049810.9,33169.035,-387938.97,-282196.53,1902755.8,259573.55,388154.75,-793548.3,3182158.8
2023,7049303710424,Lynn Valencia,Segment 6,"Bell, Vasquez and Holloway",4729078.628871658,0.6,4278.223361973627,1790.0,6.3792126007537,283.0,54.0,160282.6,5536.0,11951.0,-1748075.1,753323.2,286472.72,-202251.52,1533468.1,378647.56,-839130.94,-658961.44,-81700.62
2023,7581319157171,Patricia Lyons,Segment 2,"Jones, Rose and Wright",948229.6306178914,5.046151532459579,867.9036030235193,6.0,6.2931307688855975,5.0,1582.0,372002.5718552555,33972.0,11025.0,-1428535.6,-72413.836,-418649.8,-368224.56,-1448820.1,39154.152,-105444.14,609681.3,23082.684
2022,7418725130453,Nicholas Nolan,Segment 5,Savage Ltd,937894.0363474074,0.6,53.3,114.0,6.748199614599022,5.0,54.0,160282.6,1757.0,2589.0,-1102579.9,39947.668,-336792.16,395296.5,-1238598.5,3662.859,-759711.6,-508787.12,-751794.94
2022,8264773024775,Julie Schroeder,Segment 4,Burns LLC,646463.27849532,0.6,531.3474705364142,3830.0,6.199122192639177,401.0,739.0,2886503.121851766,1757.0,6516.0,-1646769.1,522836.78,1077710.8,-266200.3,1693752.2,-415653.12,279243.66,-668102.56,-765563.5
2022,6885229403535,Alexander Davis,Segment 4,Nguyen-Hernandez,646463.27849532,45.71716585929365,1104.1616716755284,6.0,6.357012443306757,5.0,1415.0,1893505.114866178,10569.0,13982.0,761704.9,5455.3994,-218310.03,-536107.75,-1929343.8,-158167.25,-30820.465,132779.1,382946.25
2022,3158738135536,Nathan Riley,Segment 5,"Cunningham, Rice and Richardson",4479484.204593127,36.16414485210626,753.2047474865783,19.0,5.409998169600966,5.0,1520.0,3499811.0211348915,1757.0,1164.0,-529074.6,-38929.05,-153891.52,-269956.3,-1438796.4,-249290.78,694975.2,-447698.3,-217764.8
2023,4673883235584,Mariah Keller,Segment 5,Obrien-Torres,59485322.21676938,207.3399092547346,53.3,661.0,6.774951969889296,239.0,1866.0,2222467.929972291,1757.0,10162.0,6547832.5,-86865.484,74970.336,1826138.2,2031735.8,336724.03,2101655.5,-818699.94,301209.53
2023,1557619263702,Kim Schmidt,Segment 2,Johnson Group,646463.27849532,9.821836962114036,3496.7408059715067,1198.0,6.2797821471833,319.0,20416.0,3057939.5818876005,1757.0,4441.0,-2305968.2,487106.16,1240761.8,-135470.08,1077874.6,-727935.2,996691.0,-857493.0,-532646.4
2023,5871146272812,Sandra Smith,Segment 3,Randolph Ltd,12047882.219297556,170.8655867491591,1392.2664487121597,779.0,6.029071509043057,201.0,54.0,3193732.315428442,115183.0,12144.0,2435406.8,-801665.1,-443596.9,49980.457,642594.44,-60666.645,403398.0,3277721.8,848400.0
2022,2055794556514,Travis West,Segment 4,"Sullivan, Allen and Kim",6650886.775505133,24.41250367923331,3369.552274560524,515.0,4.8905199234840175,136.0,1352.0,839366.747248617,1757.0,789.0,-1423925.5,390765.12,-315715.94,1477278.1,360018.53,-230254.36,91107.49,-810260.0,-801458.7
2022,443076152479,Sharon Roberson,Segment 3,"Brown, Jackson and Haley",3604266.222965168,162.56059383652297,306.4051180098587,3115.0,5.138289412458237,5.0,2698.0,806273.0898661758,1757.0,509.0,1658883.0,-310806.53,669756.75,516845.25,-1509394.8,-621295.0,510897.94,-719381.7,-1390924.9
2023,266693572921,Emily Johnson,Segment 5,"Mills, Cruz and Gardner",1260460.0106820716,26.059669356588103,53.3,6.0,6.269785573732071,5.0,54.0,160282.6,32535.0,8049.0,-796765.25,72436.09,-425133.78,-474657.75,-1781084.6,25337.06,-690614.7,912318.4,255637.9
2023,9424452608552,Alexis Butler,Segment 5,Long PLC,31831330.57456873,51.40893378155131,74.9960361316609,6.0,5.646106705619129,314.0,54.0,1346555.2443877226,11669.0,509.0,1538500.1,81347.97,-318909.0,108777.26,1791936.1,464254.47,542568.56,250378.31,-1095159.6
2022,9393926128592,Andrew Benitez,Segment 5,Watson-Roberts,11116018.209739257,0.6,1097.8502489228993,990.0,7.521455481440147,410.0,54.0,1017775.468982416,1757.0,509.0,-1819573.2,4748.237,388402.56,253732.52,1181017.0,188352.2,54230.176,-808700.4,-956481.5
2023,5545381626722,Mark Barnett,Segment 3,"Green, Medina and Kramer",6786322.331589568,4.836358576735567,999.7980288013908,2041.0,5.508622441626405,64.0,54.0,2191172.2049972285,17790.0,5297.0,-1782987.0,107433.875,242277.42,-109739.05,-129775.055,229586.34,737617.3,112369.12,-524793.44
2022,4062262380364,Jonathan Duncan,Segment 6,Wilson LLC,3893691.7946546,0.6,588.989768105037,827.0,3.058666934139819,296.0,1791.0,2989400.793040856,1757.0,2399.0,-1914396.2,494300.78,-599445.3,678922.9,1917486.0,-599889.6,596646.3,-577813.6,-1591290.8
2022,2930155950012,Holly Jones,Segment 5,Callahan-Black,7138481.802710496,12.49938396889233,1016.5935863916388,851.0,6.377749038560812,513.0,13879.0,932809.3438701468,22736.0,9467.0,-1627874.9,-189087.1,-323870.8,-359051.4,853628.0,100505.664,-139171.03,596060.5,-272592.94
2022,147180044728,David Booth,Segment 6,"Gross, Bishop and Hunter",5501462.966692335,25.368117217691225,53.3,1257.0,6.922532801541089,395.0,54.0,1464742.598314521,21760.0,509.0,-1120116.6,32536.56,814440.06,629473.94,1904189.9,273654.97,483904.38,114123.734,-1184870.1
2022,930263630952,Brent Sparks,Segment 6,"Mosley, Lee and Olsen",12399651.550126549,198.138078956946,1973.543215154287,964.0,4.845927902516406,938.0,5585.0,7595538.702154255,48331.0,2739.0,3137668.5,-1080464.0,-123148.52,822876.5,2873043.8,-1003153.3,-269214.03,5084269.5,-1546032.5
2023,2465514413780,Scott Stevens,Segment 6,Butler Group,646463.27849532,181.81116852236,53.3,683.0,6.258832846733861,659.0,1139.0,160282.6,1757.0,13440.0,1946896.5,-84645.734,-481944.75,-324846.47,611675.2,-87525.16,-927605.1,-1100642.9,268686.75
2023,9084659839380,Drew Beasley,Segment 4,Williams-Curry,5764105.613558995,64.56192929288653,53.3,6.0,6.184473930404199,315.0,1874.0,3009686.601223224,1757.0,16189.0,102939.5,199809.52,-547847.6,148986.31,1596004.2,-246033.16,474643.7,-841069.5,1214360.0
2023,6117362244592,Joshua Odonnell,Segment 6,Miller Inc,5002399.39972645,107.74446505958808,1219.9826398447751,1088.0,5.630157137723435,3183.0,1074.0,160282.6,1757.0,16553.0,771636.1,-135021.19,375146.72,-193708.11,-338064.8,-295364.94,-840457.25,-960452.6,1081309.6
2023,2561408150028,Lori Moore,Segment 5,Martinez LLC,646463.27849532,0.6,897.2488398467466,251.0,7.544033258703287,304.0,1957.0,2193775.0676932475,140160.0,13083.0,-2295240.2,-179922.31,-486152.9,278334.28,948193.3,-363350.0,444847.66,1063402.5,453481.25
2022,1240037972867,Gary Martin,Segment 5,Sanders Inc,10068637.257248797,60.52241291398113,1051.7923333497672,2043.0,4.417547952042813,337.0,8184.0,906643.3890219248,13228.0,17241.0,-352998.03,-252056.23,930405.44,1683677.1,1298105.0,489444.94,-384074.28,323829.6,1756092.0
2023,9600135194608,Brett Moore,Segment 3,"Peterson, Bradshaw and Bauer",52243207.45629089,39.06594305266248,435.5602374698916,947.0,7.801897807883125,445.0,54.0,164442.68363459362,121128.0,509.0,2182173.8,316159.1,1145006.9,1160707.1,3155493.2,466374.56,157609.31,5612559.5,-1002397.06
2023,4234778070521,Natasha Green,Segment 4,George-Martinez,646463.27849532,0.6,53.3,314.0,6.19315464892565,5.0,54.0,1789477.731269052,1757.0,509.0,-1045944.5,129596.95,-211178.95,307567.3,-1310850.8,147392.66,91402.28,-510416.78,-1029639.7
2022,1888330224230,William Rivera,Segment 4,Martinez-Howard,5341231.696576428,116.06152645014885,333.1678073276177,1188.0,5.617188207507728,926.0,344.0,160282.6,1757.0,509.0,1077182.8,-379983.4,1548035.6,-249863.69,1813161.6,-216950.16,-688018.56,-963158.6,-1396579.8
2022,1941623275149,Sabrina Hall,Segment 5,"Sanchez, King and Phillips",7851856.332271919,166.62695665529594,724.8933971533856,6.0,7.177774910356853,70.0,8046.0,3693606.191157336,40542.0,8253.0,2500523.2,-413677.75,-611538.0,538497.75,-356887.1,1610712.6,1719835.9,1964020.6,-395680.9
2022,595749836091,Shannon Flynn,Segment 3,Gonzalez PLC,3665513.4669008856,183.5711389325142,722.7609676472994,2268.0,6.627049496679701,5.0,6450.0,8605016.325898414,1757.0,6104.0,2586941.5,9667.046,379201.25,211421.77,-1882695.1,1287685.4,2279491.2,-436103.44,-1542130.0
2023,6926430019563,Hannah Benjamin,Segment 5,"Huynh, Anderson and English",646463.27849532,1.9683556353962004,632.0382488000527,6.0,6.520101323061932,5.0,54.0,160282.6,292613.0,4121.0,-1561393.2,-151317.12,-390912.88,-662153.3,-1425188.8,100245.484,-627818.4,2190053.5,-413262.16
2023,2816619059197,Martin Adams,Segment 5,Martinez-Moore,646463.27849532,65.22579584036967,365.7422593692477,2530.0,5.939798625479972,206.0,54.0,2214199.775777946,14985.0,509.0,35648.906,-254138.62,-376870.28,-287227.56,240251.31,203639.45,803325.44,89481.88,-1338720.4
2023,9836427448603,Christy Gibbs,Segment 4,Garner LLC,35311496.77325026,174.41682657912685,779.6016676997369,23.0,6.598244098034647,277.0,1025.0,462933.6597592158,42535.0,15766.0,3924176.5,35822.594,-702864.8,186872.78,2577827.0,29245.396,1492024.9,4708590.5,2209705.8
2022,3609068554509,Shannon Austin,Segment 6,"Thompson, Perez and Cook",646463.27849532,32.85855364050561,53.3,178.0,8.729725749571172,5.0,54.0,160282.6,1757.0,509.0,-528474.75,-7055.8057,-282718.97,-166297.61,-1570671.4,-18871.045,-740975.56,-602235.5,-869811.4
2022,1395230079087,Nicole Pitts,Segment 5,"Mcgee, King and Walton",2464374.771071282,19.72914391502713,53.3,1291.0,6.300647774607214,5.0,54.0,160282.6,8361.0,2248.0,-1194514.8,16117.093,345218.2,-312064.2,-1501630.1,29015.549,-752458.94,-307064.6,-944741.56
2022,2376164978133,Kimberly Mcfarland,Segment 5,Castillo Inc,5249072.911583569,16.144230930904506,53.3,6.0,6.3428876169896,5.0,1225.0,160282.6,1757.0,11474.0,-1002675.6,24210.348,-302400.94,-470254.8,-1165109.6,-152435.81,-751391.44,-448493.88,106777.34
2022,889357376002,William Garcia,Segment 4,Murphy-Clark,646463.27849532,0.6,1681.1193321780663,548.0,7.079035310554889,5.0,54.0,160282.6,1757.0,9298.0,-1227541.0,-639350.6,-207511.98,549604.06,-1210882.0,-12897.227,-705489.2,-579267.3,-244239.61
2022,5837094040521,Richard Burke,Segment 5,Villa and Sons,2544184.919934249,0.6,191.1222284341451,1128.0,6.023230040921497,342.0,1604.0,1344677.947084774,1757.0,509.0,-1807468.5,-203482.42,312499.38,28174.916,924370.44,-120465.1,418308.1,-629563.9,-1475392.1
2022,2845922271910,Paul Phillips,Segment 5,Bishop-Phillips,9983820.0745833,152.7661735374709,1240.039645554075,3384.0,8.085064325232414,41.0,1878.0,160282.6,5879.0,84098.0,1357336.6,239314.19,2216051.8,-314384.34,-193561.34,164827.89,-1282130.2,-453377.44,340466.25
2022,160764458247,Joseph Rodriguez,Segment 2,Daniels Inc,5700122.28878595,37.13806453575783,1602.666162734347,4150.0,6.103070840943159,390.0,4916.0,1389978.2514699693,155377.0,1926.0,-615388.06,-1178188.8,198844.33,-697045.4,2639402.0,-789660.8,143453.83,1004944.1,-1150580.2
